No. Voucher,Tanggal+Account,Keterangan,Debet,Kredit,Divisi
 B01-14/BK,20140130120.103,pajak pph23 : desember 2013,0.00,650500.00,SEKRET
 K2-01/KK,20140203150.104,trans ke bni-ui depok/conoco : anna,100000.00,0.00,SEKRET
 K2-01/KK,20140203110.101,trans ke bni-ui depok/conoco : anna,0.00,100000.00,SEKRET
 K2-01/KK,20140203500.104,b.vit-2 galon,28000.00,0.00,SEKRET
 K2-01/KK,20140203110.101,b.vit-2 galon,0.00,28000.00,SEKRET
 K2-01/KK,20140203150.104,b.tiket jkt-plm-jkt: 2 org (11/1-21/1 :c,4089800.00,0.00,SEKRET
 K2-01/KK,20140203110.101,b.tiket jkt-plm-jkt: 2 org (11/1-21/1 :c,0.00,4089800.00,SEKRET
 K2-01/KK,20140203500.107,b.domain: pelatihanp2mmesin.com (1 thn),1320000.00,0.00,SEKRET
 K2-01/KK,20140203110.101,b.domain: pelatihanp2mmesin.com (1 thn),0.00,1320000.00,SEKRET
 K2-01/KK,20140203500.129,indovision-februari 2014,159000.00,0.00,SEKRET
 K2-01/KK,20140203110.101,indovision-februari 2014,0.00,159000.00,SEKRET
 K2-01/KK,20140203150.104,b.parkir di conoco : rahmad,5000.00,0.00,SEKRET
 K2-01/KK,20140203110.101,b.parkir di conoco : rahmad,0.00,5000.00,SEKRET
 K2-02/KK,20140204150.104,b.tiket jkt-plm-jkt: 2 org (14/1-27/1: c,3430000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,b.tiket jkt-plm-jkt: 2 org (14/1-27/1: c,0.00,3430000.00,SEKRET
 K2-02/KK,20140204150.104,hn.januari 2014-conoco : aditya,2250000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,hn.januari 2014-conoco : aditya,0.00,2250000.00,SEKRET
 K2-02/KK,20140204150.104,hn.januari 2014-conoco : umar,1500000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,hn.januari 2014-conoco : umar,0.00,1500000.00,SEKRET
 K2-02/KK,20140204150.104,hn.januari 2014-conoco : shabrina,1200000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,hn.januari 2014-conoco : shabrina,0.00,1200000.00,SEKRET
 K2-02/KK,20140204500.106,trans rapat pum-ftui di dekanat-depok :,100000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,trans rapat pum-ftui di dekanat-depok :,0.00,100000.00,SEKRET
 K2-02/KK,20140204500.129,iuran sampah januari 2014,160000.00,0.00,SEKRET
 K2-02/KK,20140204110.101,iuran sampah januari 2014,0.00,160000.00,SEKRET
 K2-02/KK,20140204200.106,hn.proyek fire monitor/depriwangga,111578948.00,0.00,SEKRET
 K2-02/KK,20140204110.101,hn.proyek fire monitor/depriwangga,0.00,111578948.00,SEKRET
 K2-03/KM,20140204110.101,keb.pjk : hn.jan 2014-conoco,247500.00,0.00,SEKRET
 K2-03/KM,20140204110.110,keb.pjk : hn.jan 2014-conoco,0.00,247500.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. bh 629591,97500000.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. bh 629591,0.00,97500000.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396469,2816420.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396469,0.00,2816420.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396467,2816420.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396467,0.00,2816420.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396466,2000000.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396466,0.00,2000000.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396468,5808400.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396468,0.00,5808400.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396465,2257800.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396465,0.00,2257800.00,SEKRET
 K2-03/KM,20140204110.101,ambil bni cek no. cd 396515,19657281.00,0.00,SEKRET
 K2-03/KM,20140204999.999,ambil bni cek no. cd 396515,0.00,19657281.00,SEKRET
 K2-03/KM,20140204110.101,kemb.pjk : hnr.proy-fire monitor/depriwa,14078948.00,0.00,SEKRET
 K2-03/KM,20140204110.110,kemb.pjk : hnr.proy-fire monitor/depriwa,0.00,14078948.00,SEKRET
 K2-04/KK,20140205500.106,bensin ke p2m salemba : imansyah,147940.00,0.00,SEKRET
 K2-04/KK,20140205110.101,bensin ke p2m salemba : imansyah,0.00,147940.00,SEKRET
 K2-04/KK,20140205500.115,fc.proyek pertagas,51700.00,0.00,SEKRET
 K2-04/KK,20140205110.101,fc.proyek pertagas,0.00,51700.00,SEKRET
 K2-04/KK,20140205500.129,duplikat kunci : 2bh (pintu msk depan),20000.00,0.00,SEKRET
 K2-04/KK,20140205110.101,duplikat kunci : 2bh (pintu msk depan),0.00,20000.00,SEKRET
 K2-04/KK,20140205500.104,konsumsi staf,65000.00,0.00,SEKRET
 K2-04/KK,20140205110.101,konsumsi staf,0.00,65000.00,SEKRET
 K2-05/KK,20140206999.999,diserahkan ke kas pp-wi,2596360.00,0.00,SEKRET
 K2-05/KK,20140206110.101,diserahkan ke kas pp-wi,0.00,2596360.00,SEKRET
 K2-05/KK,20140206500.104,isi air mineral vit-2 galon,27000.00,0.00,SEKRET
 K2-05/KK,20140206110.101,isi air mineral vit-2 galon,0.00,27000.00,SEKRET
 K2-05/KK,20140206500.132,listrik februari 2014,5299900.00,0.00,SEKRET
 K2-05/KK,20140206110.101,listrik februari 2014,0.00,5299900.00,SEKRET
 K2-05/KK,20140206500.107,telepon februari 2014,632195.00,0.00,SEKRET
 K2-05/KK,20140206110.101,telepon februari 2014,0.00,632195.00,SEKRET
 K2-05/KK,20140206500.107,internet indosat-januari 2014,27500.00,0.00,SEKRET
 K2-05/KK,20140206110.101,internet indosat-januari 2014,0.00,27500.00,SEKRET
 K2-05/KK,20140206200.106,b.tiket jkt-balikpapan-jkt:1 org (proy-r,1845000.00,0.00,SEKRET
 K2-05/KK,20140206110.101,b.tiket jkt-balikpapan-jkt:1 org (proy-r,0.00,1845000.00,SEKRET
 K2-05/KK,20140206500.119,jamsostek februari 2014,1263600.00,0.00,SEKRET
 K2-05/KK,20140206110.101,jamsostek februari 2014,0.00,1263600.00,SEKRET
 K2-05/KK,20140206500.119,bpjs kesehatan-februari 2014,1086000.00,0.00,SEKRET
 K2-05/KK,20140206110.101,bpjs kesehatan-februari 2014,0.00,1086000.00,SEKRET
 K2-05/KK,20140206500.107,pulsa simpati & esia : imansyah,151000.00,0.00,SEKRET
 K2-05/KK,20140206110.101,pulsa simpati & esia : imansyah,0.00,151000.00,SEKRET
 K2-06/KK,20140207500.106,trans input simkas (27-30/1/14) depok :,100000.00,0.00,SEKRET
 K2-06/KK,20140207110.101,trans input simkas (27-30/1/14) depok :,0.00,100000.00,SEKRET
 K2-06/KK,20140207150.104,jamsostek februari 2014 : conoco,4475640.00,0.00,SEKRET
 K2-06/KK,20140207110.101,jamsostek februari 2014 : conoco,0.00,4475640.00,SEKRET
 K2-06/KK,20140207150.104,bpjs kesehatan februari 2014 : conoco,2379000.00,0.00,SEKRET
 K2-06/KK,20140207110.101,bpjs kesehatan februari 2014 : conoco,0.00,2379000.00,SEKRET
 K2-06/KK,20140207500.104,konsumsi staf,13500.00,0.00,SEKRET
 K2-06/KK,20140207110.101,konsumsi staf,0.00,13500.00,SEKRET
 K2-06/KK,20140207500.104,isi air mineral vit-7 galon,70000.00,0.00,SEKRET
 K2-06/KK,20140207110.101,isi air mineral vit-7 galon,0.00,70000.00,SEKRET
 K2-06/KK,20140207500.111,sewa dispenser vit-januari 2014,39600.00,0.00,SEKRET
 K2-06/KK,20140207110.101,sewa dispenser vit-januari 2014,0.00,39600.00,SEKRET
 K2-06/KK,20140207500.107,tunj pulsa karyawan : jan-feb 2014,950000.00,0.00,SEKRET
 K2-06/KK,20140207110.101,tunj pulsa karyawan : jan-feb 2014,0.00,950000.00,SEKRET
 K2-07/KK,20140210500.106,trans input sipka penerimaan jan'14-dpk:,100000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,trans input sipka penerimaan jan'14-dpk:,0.00,100000.00,SEKRET
 K2-07/KK,20140210500.106,"B. tol,trans ke BP Indonesia : Wilda",109000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,"B. tol,trans ke BP Indonesia : Wilda",0.00,109000.00,SEKRET
 K2-07/KK,20140210150.104,trans ke ui depok/Conoco : iskandar,10000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,trans ke ui depok/Conoco : iskandar,0.00,10000.00,SEKRET
 K2-07/KK,20140210500.129,b.rantai & gembok u/.parkir mobil,325000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,b.rantai & gembok u/.parkir mobil,0.00,325000.00,SEKRET
 K2-07/KK,20140210150.104,b.tiket jkt-plm-jkt:2 org (11/1-1/2/14 c,2924000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,b.tiket jkt-plm-jkt:2 org (11/1-1/2/14 c,0.00,2924000.00,SEKRET
 K2-07/KK,20140210999.999,setor bni : imansyah,30000000.00,0.00,SEKRET
 K2-07/KK,20140210110.101,setor bni : imansyah,0.00,30000000.00,SEKRET
 K2-08/KK,20140211500.129,b.pswt tlp sahitel: 1bh (r-sukino),80000.00,0.00,SEKRET
 K2-08/KK,20140211110.101,b.pswt tlp sahitel: 1bh (r-sukino),0.00,80000.00,SEKRET
 K2-08/KK,20140211500.108,fc.bpko periode : 1-8/2/14,80400.00,0.00,SEKRET
 K2-08/KK,20140211110.101,fc.bpko periode : 1-8/2/14,0.00,80400.00,SEKRET
 K2-08/KK,20140211150.104,b.mcu - prodia :.ellin -conoco,2926500.00,0.00,SEKRET
 K2-08/KK,20140211110.101,b.mcu - prodia :.ellin -conoco,0.00,2926500.00,SEKRET
 K2-08/KK,20140211500.139,iuran dana pensiun karyawan-feb 2014,2000000.00,0.00,SEKRET
 K2-08/KK,20140211110.101,iuran dana pensiun karyawan-feb 2014,0.00,2000000.00,SEKRET
 K2-08/KK,20140211500.104,makan siang staf,15000.00,0.00,SEKRET
 K2-08/KK,20140211110.101,makan siang staf,0.00,15000.00,SEKRET
 K2-09/KK,20140212150.104,trans ke ui depok/conoco : 2 org,200000.00,0.00,SEKRET
 K2-09/KK,20140212110.101,trans ke ui depok/conoco : 2 org,0.00,200000.00,SEKRET
 K2-09/KK,20140212500.129,b.paku & pengki,12000.00,0.00,SEKRET
 K2-09/KK,20140212110.101,b.paku & pengki,0.00,12000.00,SEKRET
 K2-09/KK,20140212150.104,b.tiket jkt-plm-jkt: 2 org (24/12/13-14/,3299100.00,0.00,SEKRET
 K2-09/KK,20140212110.101,b.tiket jkt-plm-jkt: 2 org (24/12/13-14/,0.00,3299100.00,SEKRET
 K2-09/KK,20140212500.129,b.plastik buah & tempat sendok,72000.00,0.00,SEKRET
 K2-09/KK,20140212110.101,b.plastik buah & tempat sendok,0.00,72000.00,SEKRET
 K2-10/KK,20140213150.104,b.tiket jkt-plm-jkt ; 2 org (22/1-7/2/14,4127400.00,0.00,SEKRET
 K2-10/KK,20140213110.101,b.tiket jkt-plm-jkt ; 2 org (22/1-7/2/14,0.00,4127400.00,SEKRET
 K2-10/KK,20140213500.134,"bensin,tol,trans ke indeso aroma : 3 org",711500.00,0.00,SEKRET
 K2-10/KK,20140213110.101,"bensin,tol,trans ke indeso aroma : 3 org",0.00,711500.00,SEKRET
 K2-10/KK,20140213500.134,konsumsi ke indesso aroma,131450.00,0.00,SEKRET
 K2-10/KK,20140213110.101,konsumsi ke indesso aroma,0.00,131450.00,SEKRET
 K2-11/KK,20140214500.104,makan siang staf,13500.00,0.00,SEKRET
 K2-11/KK,20140214110.101,makan siang staf,0.00,13500.00,SEKRET
 K2-11/KK,20140214500.104,isi air mineral vit-7 galon,70000.00,0.00,SEKRET
 K2-11/KK,20140214110.101,isi air mineral vit-7 galon,0.00,70000.00,SEKRET
 K2-11/KK,20140214500.115,fc.pertagas,5500.00,0.00,SEKRET
 K2-11/KK,20140214110.101,fc.pertagas,0.00,5500.00,SEKRET
 K2-11/KK,20140214500.106,trans input gaji feb 2014-dpk : anna,100000.00,0.00,SEKRET
 K2-11/KK,20140214110.101,trans input gaji feb 2014-dpk : anna,0.00,100000.00,SEKRET
 BNI02-01/BM,20140210120.101,trm.dr.kas p2m,30000000.00,0.00,SEKRET
 BNI02-01/BM,20140210999.999,trm.dr.kas p2m,0.00,30000000.00,SEKRET
 K1-24/KM,20140129110.101,kemb.pjk : hn.pp-wi (angk.16),290000.00,0.00,SEKRET
 K1-24/KM,20140129110.110,kemb.pjk : hn.pp-wi (angk.16),0.00,290000.00,SEKRET
 K2-12/KK,20140217150.104,trans ke conoco-ratuprabu : wilda,200000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,trans ke conoco-ratuprabu : wilda,0.00,200000.00,SEKRET
 K2-12/KK,20140217150.104,trans input gaji-feb'14 di simkas/conoco,100000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,trans input gaji-feb'14 di simkas/conoco,0.00,100000.00,SEKRET
 K2-12/KK,20140217500.136,kontr-p2m ke ui: b.material u/.buat wc p,75000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,kontr-p2m ke ui: b.material u/.buat wc p,0.00,75000.00,SEKRET
 K2-12/KK,20140217500.104,"b.kopi,gula,teh",89000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,"b.kopi,gula,teh",0.00,89000.00,SEKRET
 K2-12/KK,20140217150.104,trans ke ui depok/conoco: rahmad,15000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,trans ke ui depok/conoco: rahmad,0.00,15000.00,SEKRET
 K2-12/KK,20140217500.115,trans ke pertagas : elvira,70000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,trans ke pertagas : elvira,0.00,70000.00,SEKRET
 K2-12/KK,20140217500.106,trans ke p2m-salemba: agus p & sunaryo,300000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,trans ke p2m-salemba: agus p & sunaryo,0.00,300000.00,SEKRET
 K2-12/KK,20140217500.104,konsumsi staf,59000.00,0.00,SEKRET
 K2-12/KK,20140217110.101,konsumsi staf,0.00,59000.00,SEKRET
 K2-13/KK,20140218999.999,diserahkan ke kas pelatihan,12357150.00,0.00,SEKRET
 K2-13/KK,20140218110.101,diserahkan ke kas pelatihan,0.00,12357150.00,SEKRET
 K2-13/KK,20140218150.104,trans input revisi gaji conoco-feb'14 :,100000.00,0.00,SEKRET
 K2-13/KK,20140218110.101,trans input revisi gaji conoco-feb'14 :,0.00,100000.00,SEKRET
 K2-13/KK,20140218500.115,trans ke pertagas : wilda,100000.00,0.00,SEKRET
 K2-13/KK,20140218110.101,trans ke pertagas : wilda,0.00,100000.00,SEKRET
 K2-13/KK,20140218500.108,fc.bpko periode : 10-14/2/2014,36900.00,0.00,SEKRET
 K2-13/KK,20140218110.101,fc.bpko periode : 10-14/2/2014,0.00,36900.00,SEKRET
 K2-13/KK,20140218150.104,trans ke conono-cilandak : rahmad,33000.00,0.00,SEKRET
 K2-13/KK,20140218110.101,trans ke conono-cilandak : rahmad,0.00,33000.00,SEKRET
 K2-13/KK,20140218500.136,kontr-p2m ke ui: b.material u/.buat km-p,551000.00,0.00,SEKRET
 K2-13/KK,20140218110.101,kontr-p2m ke ui: b.material u/.buat km-p,0.00,551000.00,SEKRET
 K2-14/KK,20140219500.136,kontr-p2m ke ui: b.material u/.buat km-p,721000.00,0.00,SEKRET
 K2-14/KK,20140219110.101,kontr-p2m ke ui: b.material u/.buat km-p,0.00,721000.00,SEKRET
 K2-14/KK,20140219150.104,b.materai 6000-3000 : proyek conoco,90000.00,0.00,SEKRET
 K2-14/KK,20140219110.101,b.materai 6000-3000 : proyek conoco,0.00,90000.00,SEKRET
 K2-14/KK,20140219500.106,trans ke metro-ps.baru : anna,50000.00,0.00,SEKRET
 K2-14/KK,20140219110.101,trans ke metro-ps.baru : anna,0.00,50000.00,SEKRET
 K2-14/KK,20140219500.136,kontr-p2m ke ui: upah tukang buat km-pos,900000.00,0.00,SEKRET
 K2-14/KK,20140219110.101,kontr-p2m ke ui: upah tukang buat km-pos,0.00,900000.00,SEKRET
 WI2-01/KM,20140206999.999,trm.dr.kas p2m,0.00,2596360.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396469,2816420.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396469,0.00,2816420.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396467,2816420.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396467,0.00,2816420.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396468,5808400.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396468,0.00,5808400.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396466,2000000.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396466,0.00,2000000.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396465,2257800.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396465,0.00,2257800.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. cd 396515,19657281.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. cd 396515,0.00,19657281.00,SEKRET
 B02-01/BK,20140204999.999,ambil bni cek no. bh 629591,97500000.00,0.00,SEKRET
 B02-01/BK,20140204120.103,ambil bni cek no. bh 629591,0.00,97500000.00,SEKRET
 B02-02/BM,20140211120.103,pp-wi : ind-power (angk.1) pelunasan,3000000.00,0.00,SEKRET
 B02-02/BM,20140211140.102,pp-wi : ind-power (angk.1) pelunasan,0.00,3000000.00,SEKRET
 K2-15/KK,20140220500.106,trans input simkas (10-14/2/14) di dpk :,100000.00,0.00,SEKRET
 K2-15/KK,20140220110.101,trans input simkas (10-14/2/14) di dpk :,0.00,100000.00,SEKRET
 K2-15/KK,20140220500.106,"bensin,tol,trans ke lippo karawaci-tange",891500.00,0.00,SEKRET
 K2-15/KK,20140220110.101,"bensin,tol,trans ke lippo karawaci-tange",0.00,891500.00,SEKRET
 K2-15/KK,20140220500.115,trans ke pertagas : wilda,100000.00,0.00,SEKRET
 K2-15/KK,20140220110.101,trans ke pertagas : wilda,0.00,100000.00,SEKRET
 K2-15/KK,20140220500.136,kontr-p2m ke ui : b.material u/.buat km-,674000.00,0.00,SEKRET
 K2-15/KK,20140220110.101,kontr-p2m ke ui : b.material u/.buat km-,0.00,674000.00,SEKRET
 K2-16/KM,20140220110.101,kemb.pajak : hn.pelatihan,362500.00,0.00,SEKRET
 K2-16/KM,20140220110.110,kemb.pajak : hn.pelatihan,0.00,362500.00,SEKRET
 K2-17/KK,20140221500.107,internet telkomsel-februari 2014,443000.00,0.00,SEKRET
 K2-17/KK,20140221110.101,internet telkomsel-februari 2014,0.00,443000.00,SEKRET
PP02-1/KM,20140218999.999,trm.dr.kas p2m,0.00,12357150.00,SEKRET
K2-17/KK,20140221500.104,isi air mineral vit-6 btl,60000.00,0.00,SEKRET
 K2-17/KK,20140221110.101,isi air mineral vit-6 btl,0.00,60000.00,SEKRET
 B02-3/BM,20140218120.103,perenc-pm: badak-1 org (dp),4230000.00,0.00,SEKRET
B02-4/BM,20140219120.103,perenc-pm: badak-6 org,28200000.00,0.00,SEKRET
B02-4/BM,20140219120.103,perenc-pm: bdak-1 org (unas),470000.00,0.00,SEKRET
B02-4/BM,20140219120.103,genset : rs-puri indah,6600000.00,0.00,SEKRET
B02-5/BM,20140221120.103,genset : travira air - 2 org,13200000.00,0.00,SEKRET
K2-18/KM,20140224110.101,ambil bni : imansyah,10000000.00,0.00,SEKRET
 K2-18/KM,20140224999.999,ambil bni : imansyah,0.00,10000000.00,SEKRET
 K2-18/KM,20140224110.101,kemb.pjk proy-conoco: umar,135000.00,0.00,SEKRET
 K2-18/KM,20140224110.110,kemb.pjk proy-conoco: umar,0.00,135000.00,SEKRET
 K2-19/KK,20140224999.999,diserahkan ke kas pelatihan,11643350.00,0.00,SEKRET
 K2-19/KK,20140224110.101,diserahkan ke kas pelatihan,0.00,11643350.00,SEKRET
 K2-19/KK,20140224150.104,hn.feb 2014 proyek conoco: sabrina,150000.00,0.00,SEKRET
 K2-19/KK,20140224110.101,hn.feb 2014 proyek conoco: sabrina,0.00,150000.00,SEKRET
 K2-19/KK,20140224150.104,hn.feb 2014 proyek conoco: umar,2700000.00,0.00,SEKRET
 K2-19/KK,20140224110.101,hn.feb 2014 proyek conoco: umar,0.00,2700000.00,SEKRET
 K2-19/KK,20140224500.106,"bensin,tol ke p2m salemba : imansyah",181000.00,0.00,SEKRET
 K2-19/KK,20140224110.101,"bensin,tol ke p2m salemba : imansyah",0.00,181000.00,SEKRET
 K2-19/KK,20140224500.108,fc.bpko periode : 17-21/2/14,22200.00,0.00,SEKRET
 K2-19/KK,20140224110.101,fc.bpko periode : 17-21/2/14,0.00,22200.00,SEKRET
 K2-19/KK,20140224500.136,kontr-p2m ke ui :material u/.buat wc pos,66000.00,0.00,SEKRET
 K2-19/KK,20140224110.101,kontr-p2m ke ui :material u/.buat wc pos,0.00,66000.00,SEKRET
 K2-20/KK,20140225500.106,trans input simkas (10-14/2/14) dpk: ann,100000.00,0.00,SEKRET
 K2-20/KK,20140225110.101,trans input simkas (10-14/2/14) dpk: ann,0.00,100000.00,SEKRET
 K2-20/KK,20140225500.106,trans ke ps-baru : mutia,50000.00,0.00,SEKRET
 K2-20/KK,20140225110.101,trans ke ps-baru : mutia,0.00,50000.00,SEKRET
 K2-20/KK,20140225500.136,kontr-p2m ke ui: b.materialu/.buat wc po,143000.00,0.00,SEKRET
 K2-20/KK,20140225110.101,kontr-p2m ke ui: b.materialu/.buat wc po,0.00,143000.00,SEKRET
 K2-20/KK,20140225150.104,b.tiket jkt-plm: 2org (3/2/14-conoco),4778000.00,0.00,SEKRET
 K2-20/KK,20140225110.101,b.tiket jkt-plm: 2org (3/2/14-conoco),0.00,4778000.00,SEKRET
 K2-20/KK,20140225500.109,b.kertas A4-70gr : 20 rim,600000.00,0.00,SEKRET
 K2-20/KK,20140225110.101,b.kertas A4-70gr : 20 rim,0.00,600000.00,SEKRET
 K2-21/KM,20140225110.101,ambil bni cek no. cd 396537,2407400.00,0.00,SEKRET
 K2-21/KM,20140225999.999,ambil bni cek no. cd 396537,0.00,2407400.00,SEKRET
 K2-21/KM,20140225110.101,ambil bni cek no. cd 396538,4475640.00,0.00,SEKRET
 K2-21/KM,20140225999.999,ambil bni cek no. cd 396538,0.00,4475640.00,SEKRET
 K2-21/KM,20140225110.101,ambil bni cek no. cd 396539,2379000.00,0.00,SEKRET
 K2-21/KM,20140225999.999,ambil bni cek no. cd 396539,0.00,2379000.00,SEKRET
 K2-21/KM,20140225110.101,ambil bni cek no. cd 394846,4179133.00,0.00,SEKRET
 K2-21/KM,20140225999.999,ambil bni cek no. cd 394846,0.00,4179133.00,SEKRET
 K2-22/KK,20140226500.115,fc.proyek pertagas,50700.00,0.00,SEKRET
 K2-22/KK,20140226110.101,fc.proyek pertagas,0.00,50700.00,SEKRET
 K2-22/KK,20140226500.134,trans inh-pm pompa/indesso aroma,490000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,trans inh-pm pompa/indesso aroma,0.00,490000.00,SEKRET
 K2-22/KK,20140226500.136,kontr-p2m ke ui: upah tukang u/.buat km,1080000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,kontr-p2m ke ui: upah tukang u/.buat km,0.00,1080000.00,SEKRET
 K2-22/KK,20140226500.134,fc.inh-pm pompa: indesso aroma,622050.00,0.00,SEKRET
 K2-22/KK,20140226110.101,fc.inh-pm pompa: indesso aroma,0.00,622050.00,SEKRET
 K2-22/KK,20140226500.136,kontr-p2m ke ui: b.material u/.buat km p,43000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,kontr-p2m ke ui: b.material u/.buat km p,0.00,43000.00,SEKRET
 K2-22/KK,20140226500.134,konsumsi inh-pm pompa: imansyah,62700.00,0.00,SEKRET
 K2-22/KK,20140226110.101,konsumsi inh-pm pompa: imansyah,0.00,62700.00,SEKRET
 K2-22/KK,20140226500.103,tunj pph 21 gaji karyawan: februari 2014,1786169.00,0.00,SEKRET
 K2-22/KK,20140226110.101,tunj pph 21 gaji karyawan: februari 2014,0.00,1786169.00,SEKRET
 K2-22/KK,20140226500.101,gaji karyawan : februari 2014,26772000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,gaji karyawan : februari 2014,0.00,26772000.00,SEKRET
 K2-22/KK,20140226500.105,tunj-keamanan februari 2014: rahmad,200000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,tunj-keamanan februari 2014: rahmad,0.00,200000.00,SEKRET
 K2-22/KK,20140226500.117,makan karyawan februari 2014,3995000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,makan karyawan februari 2014,0.00,3995000.00,SEKRET
 K2-22/KK,20140226500.118,trans karyawan februari 2014,5495000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,trans karyawan februari 2014,0.00,5495000.00,SEKRET
 K2-22/KK,20140226999.999,diserahkan ke kas pelatihan,6352500.00,0.00,SEKRET
 K2-22/KK,20140226110.101,diserahkan ke kas pelatihan,0.00,6352500.00,SEKRET
 K2-22/KK,20140226500.134,"hn.sekrt.inh: bppt,pusri,ms-office (2013",5578000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,"hn.sekrt.inh: bppt,pusri,ms-office (2013",0.00,5578000.00,SEKRET
 K2-22/KK,20140226500.134,"hn.sekrt inh:bppt,pusri,ms-office (imans",1253500.00,0.00,SEKRET
 K2-22/KK,20140226110.101,"hn.sekrt inh:bppt,pusri,ms-office (imans",0.00,1253500.00,SEKRET
 K2-22/KK,20140226500.134,"hn.sekrt.inh: bppt,pusri,ms-office (fitr",228000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,"hn.sekrt.inh: bppt,pusri,ms-office (fitr",0.00,228000.00,SEKRET
 K2-22/KK,20140226500.115,hn.sekrt.proyek: workshop sdm-ui (2013),3092000.00,0.00,SEKRET
 K2-22/KK,20140226110.101,hn.sekrt.proyek: workshop sdm-ui (2013),0.00,3092000.00,SEKRET
 K2-22/KK,20140226500.115,hn.sekrt.proyek: workshop sdm-ui (imansy,691500.00,0.00,SEKRET
 K2-22/KK,20140226110.101,hn.sekrt.proyek: workshop sdm-ui (imansy,0.00,691500.00,SEKRET
 K2-22/KK,20140226500.115,hn.sekrt.proyek: workshop sdm-ui (fitri),125500.00,0.00,SEKRET
 K2-22/KK,20140226110.101,hn.sekrt.proyek: workshop sdm-ui (fitri),0.00,125500.00,SEKRET
 K2-23/KM,20140226110.101,ambil cek bni no.,50157500.00,0.00,SEKRET
 K2-23/KM,20140226999.999,ambil cek bni no.,0.00,50157500.00,SEKRET
 K2-23/KM,20140226110.101,kemb.pjk pph21: gaji karyawan-feb 2014,1786169.00,0.00,SEKRET
 K2-23/KM,20140226110.110,kemb.pjk pph21: gaji karyawan-feb 2014,0.00,1786169.00,SEKRET
